step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
817,1534.0,[-0.7],1,0.06999999999999999,-0.6428571428571428,-0.5728571428571428,[-0.675],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.825],1,0.27999999999999997,-0.75,-0.47000000000000003,[-0.675],1,0.37,-0.6428571428571428,-0.2728571428571428,[-0.825],1,0.6499999999999999,-0.7857142857142857,-0.1357142857142858
818,1531.0,[-0.65],1,0.43999999999999995,-0.5714285714285714,-0.13142857142857145,[-0.625],0,0.0,-0.5,-0.5,[-0.775],1,0.6499999999999999,-0.6785714285714286,-0.028571428571428692,[-0.65],1,0.43999999999999995,-0.5714285714285714,-0.13142857142857145,[-0.8],1,0.35,-0.6785714285714286,-0.3285714285714286
819,1529.0,[-0.575],1,0.13999999999999999,-0.49999999999999994,-0.36,[-0.5],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.675],1,0.72,-0.6428571428571428,0.07714285714285718,[-0.575],1,0.51,-0.5357142857142857,-0.02571428571428569,[-0.675],1,0.35,-0.6071428571428572,-0.25714285714285723
820,1527.0,[-0.5],1,0.51,-0.46428571428571425,0.04571428571428576,[-0.425],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.65],1,0.7899999999999999,-0.6071428571428571,0.18285714285714283,[-0.525],1,0.21,-0.46428571428571425,-0.2542857142857142,[-0.6],1,0.35,-0.5357142857142857,-0.18571428571428572
821,1525.0,[-0.475],1,0.58,-0.4642857142857142,0.11571428571428577,[-0.375],0,0.0,-0.3214285714285714,-0.3214285714285714,[-0.625],1,0.48999999999999994,-0.5714285714285713,-0.08142857142857135,[-0.475],1,0.58,-0.4642857142857142,0.11571428571428577,[-0.55],1,0.27999999999999997,-0.4642857142857142,-0.18428571428571422
822,1523.0,[-0.45],1,0.6499999999999999,-0.4166666666666666,0.23333333333333334,[-0.3],0,0.0,-0.23809523809523797,-0.23809523809523797,[-0.55],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.45],1,0.27999999999999997,-0.3809523809523808,-0.10095238095238085,[-0.45],1,0.21,-0.3452380952380951,-0.13523809523809513
823,1520.0,[-0.425],1,0.72,-0.4285714285714285,0.2914285714285715,[-0.25],0,0.0,-0.21428571428571425,-0.21428571428571425,[-0.575],1,0.48999999999999994,-0.4642857142857142,0.025714285714285745,[-0.4],1,0.6499999999999999,-0.3928571428571428,0.2571428571428571,[-0.35],1,0.58,-0.3571428571428571,0.22285714285714286
824,1519.0,[-0.425],0,0.42,-0.4642857142857142,-0.044285714285714206,[-0.2],0,0.0,-0.24999999999999994,-0.24999999999999994,[-0.45],0,0.42,-0.4642857142857142,-0.044285714285714206,[-0.375],1,0.35,-0.4285714285714285,-0.07857142857142851,[-0.35],1,0.58,-0.3928571428571428,0.18714285714285717
825,1519.0,[-0.45],0,0.42,-0.4999999999999999,-0.0799999999999999,[-0.225],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.45],0,0.35,-0.4642857142857142,-0.11428571428571421,[-0.4],0,0.35,-0.4642857142857142,-0.11428571428571421,[-0.375],1,0.27999999999999997,-0.4285714285714285,-0.14857142857142852
826,1518.0,[-0.5],1,0.72,-0.5714285714285714,0.14857142857142858,[-0.275],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.45],0,0.27999999999999997,-0.49999999999999994,-0.21999999999999997,[-0.45],0,0.35,-0.5357142857142856,-0.1857142857142856,[-0.425],1,0.21,-0.4642857142857142,-0.2542857142857142
827,1517.0,[-0.575],0,0.42,-0.607142857142857,-0.187142857142857,[-0.35],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.5],0,0.27999999999999997,-0.5357142857142856,-0.2557142857142856,[-0.525],0,0.27999999999999997,-0.5357142857142856,-0.2557142857142856,[-0.45],1,0.51,-0.4999999999999999,0.01000000000000012
828,1516.0,[-0.6],0,0.35,-0.6428571428571428,-0.2928571428571428,[-0.375],0,0.0,-0.4642857142857142,-0.4642857142857142,[-0.525],0,0.21,-0.5714285714285714,-0.36142857142857143,[-0.525],0,0.21,-0.5714285714285714,-0.36142857142857143,[-0.475],1,0.58,-0.6071428571428571,-0.027142857142857135
829,1515.0,[-0.65],0,0.35,-0.6785714285714286,-0.3285714285714286,[-0.475],0,0.0,-0.5,-0.5,[-0.575],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.575],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.625],1,0.6499999999999999,-0.6785714285714286,-0.028571428571428692
830,1513.0,[-0.675],0,0.27999999999999997,-0.6428571428571429,-0.36285714285714293,[-0.5],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.575],0,0.06999999999999999,-0.5357142857142857,-0.4657142857142857,[-0.575],1,0.51,-0.6071428571428571,-0.09714285714285709,[-0.675],1,0.72,-0.7142857142857142,0.005714285714285783
831,1511.0,[-0.65],0,0.21,-0.6071428571428571,-0.39714285714285713,[-0.5],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.525],1,0.43999999999999995,-0.5714285714285714,-0.13142857142857145,[-0.6],1,0.51,-0.6071428571428571,-0.09714285714285709,[-0.725],1,0.42,-0.7142857142857142,-0.2942857142857142
832,1509.0,[-0.6],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.5],0,0.0,-0.5,-0.5,[-0.575],1,0.43999999999999995,-0.5714285714285714,-0.13142857142857145,[-0.6],1,0.58,-0.6428571428571429,-0.06285714285714294,[-0.725],1,0.42,-0.7142857142857143,-0.2942857142857143
833,1508.0,[-0.55],0,0.06999999999999999,-0.6071428571428571,-0.5371428571428571,[-0.475],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.55],1,0.13999999999999999,-0.6428571428571428,-0.5028571428571428,[-0.625],1,0.58,-0.7142857142857143,-0.13428571428571434,[-0.7],1,0.35,-0.75,-0.4
834,1507.0,[-0.6],0,0.06999999999999999,-0.6071428571428571,-0.5371428571428571,[-0.575],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.65],1,0.13999999999999999,-0.6428571428571428,-0.5028571428571428,[-0.725],1,0.6499999999999999,-0.75,-0.10000000000000009,[-0.75],1,0.27999999999999997,-0.7142857142857143,-0.43428571428571433
835,1505.0,[-0.6],0,0.06999999999999999,-0.5357142857142857,-0.4657142857142857,[-0.575],0,0.0,-0.5,-0.5,[-0.65],1,0.51,-0.6071428571428571,-0.09714285714285709,[-0.75],1,0.72,-0.7142857142857143,0.005714285714285672,[-0.725],1,0.27999999999999997,-0.6428571428571429,-0.36285714285714293
836,1503.0,[-0.525],1,0.0,-0.4642857142857142,-0.4642857142857142,[-0.5],0,0.0,-0.4642857142857142,-0.4642857142857142,[-0.6],1,0.58,-0.6071428571428571,-0.027142857142857135,[-0.725],1,0.7899999999999999,-0.7142857142857142,0.07571428571428573,[-0.65],1,0.27999999999999997,-0.6071428571428571,-0.3271428571428571
837,1501.0,[-0.45],1,0.37,-0.4642857142857142,-0.0942857142857142,[-0.45],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.6],1,0.27999999999999997,-0.5714285714285714,-0.2914285714285714,[-0.7],1,0.48999999999999994,-0.6785714285714285,-0.18857142857142856,[-0.6],1,0.58,-0.5714285714285714,0.008571428571428563
838,1499.0,[-0.45],1,0.06999999999999999,-0.3809523809523808,-0.3109523809523808,[-0.425],0,0.0,-0.3452380952380951,-0.3452380952380951,[-0.575],1,0.27999999999999997,-0.488095238095238,-0.20809523809523806,[-0.675],1,0.8599999999999999,-0.6785714285714285,0.18142857142857138,[-0.575],1,0.58,-0.488095238095238,0.09190476190476193
839,1497.0,[-0.375],1,0.06999999999999999,-0.29761904761904756,-0.22761904761904755,[-0.35],0,0.0,-0.26190476190476186,-0.26190476190476186,[-0.5],1,0.27999999999999997,-0.40476190476190477,-0.1247619047619048,[-0.675],1,0.9299999999999999,-0.6785714285714285,0.25142857142857145,[-0.5],1,0.58,-0.4047619047619047,0.17523809523809525
840,1495.0,[-0.275],1,0.43999999999999995,-0.33333333333333326,0.10666666666666669,[-0.25],0,0.0,-0.26190476190476186,-0.26190476190476186,[-0.4],1,0.27999999999999997,-0.40476190476190477,-0.1247619047619048,[-0.675],1,0.9299999999999999,-0.6785714285714286,0.25142857142857133,[-0.4],1,0.21,-0.369047619047619,-0.15904761904761902
841,1492.0,[-0.325],1,0.13999999999999999,-0.29761904761904756,-0.15761904761904758,[-0.25],0,0.0,-0.22619047619047614,-0.22619047619047614,[-0.4],1,0.58,-0.36904761904761907,0.2109523809523809,[-0.675],1,0.9299999999999999,-0.6428571428571428,0.28714285714285714,[-0.35],1,0.58,-0.369047619047619,0.21095238095238095
842,1491.0,[-0.275],1,0.51,-0.4166666666666665,0.09333333333333349,[-0.2],0,0.0,-0.3095238095238094,-0.3095238095238094,[-0.35],1,0.21,-0.4166666666666665,-0.20666666666666653,[-0.625],1,0.5599999999999999,-0.6428571428571428,-0.08285714285714285,[-0.35],1,0.27999999999999997,-0.45238095238095233,-0.17238095238095236
843,1490.0,[-0.425],1,0.21,-0.4166666666666665,-0.20666666666666653,[-0.325],0,0.0,-0.3095238095238094,-0.3095238095238094,[-0.425],1,0.21,-0.4166666666666665,-0.20666666666666653,[-0.65],1,0.8599999999999999,-0.6428571428571428,0.21714285714285708,[-0.475],1,0.27999999999999997,-0.45238095238095233,-0.17238095238095236
844,1487.0,[-0.425],1,0.21,-0.3452380952380951,-0.13523809523809513,[-0.325],1,0.37,-0.2738095238095237,0.09619047619047627,[-0.425],1,0.21,-0.3452380952380951,-0.13523809523809513,[-0.65],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.475],1,0.6499999999999999,-0.41666666666666663,0.23333333333333328
845,1485.0,[-0.375],1,0.21,-0.34523809523809523,-0.13523809523809524,[-0.3],1,0.06999999999999999,-0.2738095238095237,-0.20380952380952372,[-0.375],1,0.13999999999999999,-0.3095238095238094,-0.16952380952380944,[-0.6],1,0.8599999999999999,-0.5714285714285714,0.2885714285714285,[-0.45],1,0.72,-0.45238095238095233,0.26761904761904765
846,1483.0,[-0.35],1,0.58,-0.4285714285714286,0.15142857142857136,[-0.275],1,0.43999999999999995,-0.3571428571428571,0.08285714285714285,[-0.325],0,0.06999999999999999,-0.3214285714285714,-0.2514285714285714,[-0.575],1,0.48999999999999994,-0.5357142857142857,-0.04571428571428576,[-0.475],1,0.42,-0.5,-0.08000000000000002
847,1479.0,[-0.425],1,0.58,-0.3095238095238094,0.27047619047619054,[-0.35],1,0.51,-0.2738095238095237,0.23619047619047628,[-0.3],0,0.06999999999999999,-0.20238095238095227,-0.13238095238095227,[-0.525],1,0.8599999999999999,-0.5,0.3599999999999999,[-0.5],1,0.72,-0.38095238095238093,0.33904761904761904
848,1476.0,[-0.325],1,0.27999999999999997,-0.2738095238095237,0.006190476190476246,[-0.275],1,0.58,-0.2738095238095237,0.30619047619047624,[-0.2],0,0.06999999999999999,-0.16666666666666655,-0.09666666666666655,[-0.5],1,0.8599999999999999,-0.46428571428571425,0.39571428571428563,[-0.4],1,0.72,-0.3452380952380951,0.37476190476190485
849,1474.0,[-0.275],1,0.6499999999999999,-0.3571428571428571,0.2928571428571428,[-0.275],1,0.6499999999999999,-0.3571428571428571,0.2928571428571428,[-0.15],0,0.06999999999999999,-0.21428571428571425,-0.14428571428571424,[-0.45],0,0.48999999999999994,-0.4285714285714285,0.061428571428571443,[-0.35],1,0.35,-0.3571428571428571,-0.0071428571428571175
850,1472.0,[-0.375],0,0.27999999999999997,-0.3214285714285714,-0.041428571428571426,[-0.375],1,0.72,-0.3928571428571428,0.3271428571428572,[-0.225],0,0.06999999999999999,-0.21428571428571422,-0.14428571428571424,[-0.45],0,0.42,-0.3928571428571428,0.02714285714285719,[-0.375],1,0.72,-0.3928571428571428,0.3271428571428572
851,1471.0,[-0.3],0,0.27999999999999997,-0.3928571428571428,-0.11285714285714282,[-0.375],1,0.7899999999999999,-0.4999999999999999,0.29000000000000004,[-0.175],0,0.0,-0.24999999999999994,-0.24999999999999994,[-0.375],0,0.35,-0.4285714285714285,-0.07857142857142851,[-0.375],1,0.35,-0.4285714285714285,-0.07857142857142851
852,1470.0,[-0.4],0,0.21,-0.3571428571428571,-0.1471428571428571,[-0.5],0,0.48999999999999994,-0.49999999999999994,-0.010000000000000009,[-0.25],0,0.0,-0.24999999999999994,-0.24999999999999994,[-0.425],0,0.35,-0.42857142857142855,-0.07857142857142857,[-0.425],1,0.72,-0.46428571428571425,0.2557142857142857
853,1470.0,[-0.35],0,0.21,-0.3928571428571428,-0.1828571428571428,[-0.5],0,0.48999999999999994,-0.5357142857142857,-0.04571428571428576,[-0.25],0,0.0,-0.2857142857142857,-0.2857142857142857,[-0.425],0,0.27999999999999997,-0.42857142857142855,-0.14857142857142858,[-0.475],1,0.42,-0.5,-0.08000000000000002
854,1470.0,[-0.375],0,0.21,-0.49999999999999994,-0.2899999999999999,[-0.525],0,0.42,-0.6071428571428571,-0.1871428571428571,[-0.275],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.425],0,0.21,-0.49999999999999994,-0.2899999999999999,[-0.5],1,0.35,-0.5714285714285714,-0.22142857142857142
855,1469.0,[-0.5],0,0.21,-0.5357142857142857,-0.32571428571428573,[-0.625],0,0.42,-0.6428571428571428,-0.2228571428571428,[-0.4],0,0.0,-0.4285714285714285,-0.4285714285714285,[-0.5],0,0.13999999999999999,-0.49999999999999994,-0.36,[-0.575],1,0.6499999999999999,-0.6071428571428571,0.042857142857142816
856,1468.0,[-0.525],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.65],0,0.35,-0.6428571428571429,-0.2928571428571429,[-0.425],0,0.0,-0.4642857142857143,-0.4642857142857143,[-0.5],0,0.13999999999999999,-0.5357142857142857,-0.3957142857142857,[-0.6],1,0.72,-0.6785714285714286,0.04142857142857137
857,1467.0,[-0.525],0,0.06999999999999999,-0.6071428571428571,-0.5371428571428571,[-0.625],0,0.27999999999999997,-0.7142857142857143,-0.43428571428571433,[-0.45],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.525],0,0.06999999999999999,-0.6071428571428571,-0.5371428571428571,[-0.675],1,0.72,-0.7857142857142857,-0.06571428571428573
858,1467.0,[-0.6],0,0.06999999999999999,-0.7142857142857142,-0.6442857142857142,[-0.725],0,0.21,-0.7857142857142857,-0.5757142857142857,[-0.575],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.6],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.8],1,0.35,-0.8571428571428572,-0.5071428571428572
859,1467.0,[-0.725],0,0.0,-0.75,-0.75,[-0.8],0,0.13999999999999999,-0.8214285714285714,-0.6814285714285714,[-0.7],0,0.0,-0.75,-0.75,[-0.7],1,0.0,-0.75,-0.75,[-0.875],1,0.35,-0.9285714285714286,-0.5785714285714286
860,1466.0,[-0.75],1,0.37,-0.8214285714285714,-0.4514285714285714,[-0.825],0,0.06999999999999999,-0.8214285714285714,-0.7514285714285714,[-0.75],0,0.0,-0.7857142857142857,-0.7857142857142857,[-0.75],0,0.0,-0.7857142857142857,-0.7857142857142857,[-0.925],1,0.27999999999999997,-0.9285714285714286,-0.6485714285714286
861,1464.0,[-0.825],1,0.43999999999999995,-0.8214285714285714,-0.38142857142857145,[-0.825],0,0.0,-0.75,-0.75,[-0.8],0,0.0,-0.75,-0.75,[-0.8],0,0.0,-0.75,-0.75,[-0.95],1,0.6499999999999999,-0.9285714285714286,-0.2785714285714287
862,1463.0,[-0.825],1,0.51,-0.8571428571428571,-0.3471428571428571,[-0.75],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.75],1,0.0,-0.7499999999999999,-0.7499999999999999,[-0.75],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.925],1,0.27999999999999997,-0.8928571428571428,-0.6128571428571428
863,1463.0,[-0.85],1,0.21,-0.8571428571428571,-0.6471428571428571,[-0.75],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.75],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.75],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.9],1,0.27999999999999997,-0.8928571428571428,-0.6128571428571428
864,1462.0,[-0.85],1,0.21,-0.8214285714285714,-0.6114285714285714,[-0.75],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.75],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.75],0,0.0,-0.7142857142857142,-0.7142857142857142,[-0.9],1,0.6499999999999999,-0.8928571428571428,-0.24285714285714288
865,1462.0,[-0.825],1,0.21,-0.8571428571428571,-0.6471428571428571,[-0.725],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.725],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.725],0,0.0,-0.7499999999999999,-0.7499999999999999,[-0.9],1,0.27999999999999997,-0.8928571428571428,-0.6128571428571428
866,1462.0,[-0.85],1,0.21,-0.8928571428571428,-0.6828571428571428,[-0.75],1,0.0,-0.7857142857142856,-0.7857142857142856,[-0.75],0,0.0,-0.7857142857142856,-0.7857142857142856,[-0.75],1,0.0,-0.7857142857142856,-0.7857142857142856,[-0.9],1,0.21,-0.8928571428571428,-0.6828571428571428
867,1462.0,[-0.9],1,0.21,-0.9285714285714286,-0.7185714285714286,[-0.8],1,0.0,-0.8214285714285714,-0.8214285714285714,[-0.8],0,0.0,-0.8214285714285714,-0.8214285714285714,[-0.8],1,0.0,-0.8214285714285714,-0.8214285714285714,[-0.9],0,0.13999999999999999,-0.8928571428571428,-0.7528571428571428
868,1461.0,[-0.925],1,0.21,-0.8928571428571429,-0.6828571428571429,[-0.825],1,0.0,-0.7857142857142858,-0.7857142857142858,[-0.825],0,0.0,-0.7857142857142858,-0.7857142857142858,[-0.825],1,0.37,-0.8214285714285714,-0.4514285714285714,[-0.9],0,0.13999999999999999,-0.8571428571428571,-0.7171428571428571
869,1458.0,[-0.9],1,0.58,-0.8214285714285715,-0.24142857142857155,[-0.8],1,0.37,-0.7142857142857143,-0.3442857142857143,[-0.8],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.825],1,0.43999999999999995,-0.75,-0.31000000000000005,[-0.875],1,0.13999999999999999,-0.75,-0.61
870,1457.0,[-0.825],0,0.21,-0.7857142857142858,-0.5757142857142858,[-0.7],1,0.06999999999999999,-0.7142857142857142,-0.6442857142857142,[-0.675],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.75],1,0.13999999999999999,-0.75,-0.61,[-0.75],1,0.51,-0.7857142857142858,-0.2757142857142858
871,1455.0,[-0.8],1,0.13999999999999999,-0.75,-0.61,[-0.725],1,0.43999999999999995,-0.75,-0.31000000000000005,[-0.7],0,0.0,-0.6785714285714286,-0.6785714285714286,[-0.775],1,0.51,-0.7857142857142858,-0.2757142857142858,[-0.8],1,0.13999999999999999,-0.75,-0.61
872,1452.0,[-0.75],1,0.43999999999999995,-0.6785714285714286,-0.23857142857142866,[-0.75],1,0.51,-0.7142857142857142,-0.20428571428571418,[-0.675],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.775],1,0.21,-0.7142857142857142,-0.5042857142857142,[-0.75],1,0.51,-0.7142857142857142,-0.20428571428571418
873,1452.0,[-0.7],0,0.13999999999999999,-0.6785714285714286,-0.5385714285714286,[-0.725],1,0.21,-0.7142857142857142,-0.5042857142857142,[-0.625],0,0.0,-0.6071428571428571,-0.6071428571428571,[-0.725],1,0.21,-0.7142857142857142,-0.5042857142857142,[-0.725],1,0.21,-0.7142857142857142,-0.5042857142857142
874,1450.0,[-0.7],0,0.13999999999999999,-0.6428571428571428,-0.5028571428571428,[-0.725],1,0.58,-0.7142857142857142,-0.13428571428571423,[-0.625],0,0.0,-0.5714285714285714,-0.5714285714285714,[-0.725],1,0.21,-0.6785714285714286,-0.46857142857142864,[-0.725],1,0.51,-0.6785714285714286,-0.1685714285714286
875,1448.0,[-0.65],0,0.13999999999999999,-0.5714285714285714,-0.4314285714285714,[-0.725],1,0.6499999999999999,-0.6785714285714286,-0.028571428571428692,[-0.575],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.675],1,0.58,-0.6428571428571428,-0.06285714285714283,[-0.675],1,0.21,-0.6071428571428571,-0.39714285714285713
876,1446.0,[-0.575],0,0.13999999999999999,-0.49999999999999994,-0.36,[-0.675],1,0.72,-0.6428571428571428,0.07714285714285718,[-0.5],0,0.0,-0.42857142857142855,-0.42857142857142855,[-0.65],1,0.6499999999999999,-0.6071428571428572,0.042857142857142705,[-0.6],1,0.21,-0.5357142857142857,-0.32571428571428573
877,1444.0,[-0.5],0,0.13999999999999999,-0.4285714285714285,-0.2885714285714285,[-0.65],1,0.7899999999999999,-0.6071428571428571,0.18285714285714283,[-0.425],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.6],1,0.35,-0.5357142857142857,-0.18571428571428572,[-0.525],1,0.58,-0.5,0.07999999999999996
878,1443.0,[-0.425],0,0.13999999999999999,-0.3809523809523808,-0.24095238095238083,[-0.6],1,0.8599999999999999,-0.6428571428571428,0.21714285714285708,[-0.35],0,0.0,-0.3095238095238094,-0.3095238095238094,[-0.525],1,0.27999999999999997,-0.45238095238095233,-0.17238095238095236,[-0.5],1,0.27999999999999997,-0.45238095238095233,-0.17238095238095236
879,1442.0,[-0.375],0,0.06999999999999999,-0.46428571428571425,-0.39428571428571424,[-0.625],1,0.48999999999999994,-0.6785714285714286,-0.18857142857142867,[-0.3],0,0.0,-0.42857142857142855,-0.42857142857142855,[-0.45],1,0.21,-0.5357142857142857,-0.32571428571428573,[-0.45],1,0.6499999999999999,-0.6071428571428572,0.042857142857142705
880,1441.0,[-0.475],0,0.06999999999999999,-0.46428571428571425,-0.39428571428571424,[-0.7],1,0.48999999999999994,-0.6785714285714286,-0.18857142857142867,[-0.45],1,0.0,-0.42857142857142855,-0.42857142857142855,[-0.55],1,0.21,-0.5357142857142857,-0.32571428571428573,[-0.625],1,0.6499999999999999,-0.6071428571428572,0.042857142857142705
881,1439.0,[-0.475],0,0.06999999999999999,-0.46428571428571425,-0.39428571428571424,[-0.7],0,0.42,-0.6428571428571428,-0.2228571428571428,[-0.45],1,0.37,-0.46428571428571425,-0.09428571428571425,[-0.55],1,0.51,-0.5357142857142857,-0.02571428571428569,[-0.625],1,0.35,-0.6071428571428572,-0.25714285714285723
882,1437.0,[-0.475],0,0.0,-0.4642857142857142,-0.4642857142857142,[-0.675],0,0.35,-0.6428571428571428,-0.2928571428571428,[-0.475],1,0.06999999999999999,-0.4999999999999999,-0.4299999999999999,[-0.55],1,0.58,-0.6071428571428571,-0.027142857142857135,[-0.625],1,0.6499999999999999,-0.6428571428571428,0.0071428571428571175
883,1434.0,[-0.475],0,0.0,-0.3571428571428571,-0.3571428571428571,[-0.65],0,0.35,-0.5357142857142857,-0.18571428571428572,[-0.5],1,0.43999999999999995,-0.4285714285714285,0.011428571428571455,[-0.625],1,0.6499999999999999,-0.5357142857142857,0.11428571428571421,[-0.65],1,0.72,-0.5714285714285714,0.14857142857142858
884,1433.0,[-0.35],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.525],0,0.27999999999999997,-0.5357142857142857,-0.2557142857142857,[-0.425],1,0.51,-0.4999999999999999,0.01000000000000012,[-0.525],0,0.35,-0.5714285714285714,-0.22142857142857142,[-0.575],1,0.35,-0.5714285714285714,-0.22142857142857142
885,1431.0,[-0.4],0,0.0,-0.3928571428571428,-0.3928571428571428,[-0.55],0,0.21,-0.4999999999999999,-0.2899999999999999,[-0.5],1,0.58,-0.5357142857142857,0.04428571428571426,[-0.575],0,0.27999999999999997,-0.5357142857142857,-0.2557142857142857,[-0.575],1,0.72,-0.6071428571428571,0.11285714285714288
