step,resource,observation_0,action_0,personal_reward_0,empathic_reward_0,combined_reward_0,observation_1,action_1,personal_reward_1,empathic_reward_1,combined_reward_1,observation_2,action_2,personal_reward_2,empathic_reward_2,combined_reward_2,observation_3,action_3,personal_reward_3,empathic_reward_3,combined_reward_3,observation_4,action_4,personal_reward_4,empathic_reward_4,combined_reward_4
874,1516.0,[-0.55],1,0.13999999999999999,-0.5,-0.5,[-0.55],1,0.58,-0.6,-0.6,[-0.55],1,0.58,-0.6,-0.6,[-0.4],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.55],0,0.13999999999999999,-0.5,-0.5
875,1515.0,[-0.5],1,0.51,-0.55,-0.55,[-0.6],1,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.6],1,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.4],1,0.0,-0.4,-0.4,[-0.5],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996
876,1515.0,[-0.55],0,0.21,-0.55,-0.55,[-0.6],1,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.6],1,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.4],1,0.0,-0.4,-0.4,[-0.45],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996
877,1512.0,[-0.55],0,0.13999999999999999,-0.45,-0.45,[-0.6],1,0.6499999999999999,-0.6,-0.6,[-0.6],1,0.6499999999999999,-0.6,-0.6,[-0.4],1,0.37,-0.4,-0.4,[-0.45],0,0.0,-0.35,-0.35
878,1510.0,[-0.45],0,0.13999999999999999,-0.4,-0.4,[-0.6],1,0.72,-0.6,-0.6,[-0.6],0,0.27999999999999997,-0.5,-0.5,[-0.4],1,0.43999999999999995,-0.4,-0.4,[-0.35],0,0.0,-0.3,-0.3
879,1509.0,[-0.4],0,0.06999999999999999,-0.4,-0.4,[-0.6],1,0.72,-0.65,-0.65,[-0.5],0,0.27999999999999997,-0.55,-0.55,[-0.4],1,0.13999999999999999,-0.45,-0.45,[-0.3],0,0.0,-0.35,-0.35
880,1507.0,[-0.4],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.65],1,0.7899999999999999,-0.6,-0.6,[-0.55],1,0.6499999999999999,-0.5,-0.5,[-0.45],1,0.13999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.35],0,0.0,-0.25,-0.25
881,1507.0,[-0.3],0,0.06999999999999999,-0.35,-0.35,[-0.6],1,0.48999999999999994,-0.65,-0.65,[-0.5],1,0.27999999999999997,-0.5,-0.5,[-0.35],1,0.13999999999999999,-0.4,-0.4,[-0.25],0,0.0,-0.30000000000000004,-0.30000000000000004
882,1505.0,[-0.35],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.65],1,0.7899999999999999,-0.6,-0.6,[-0.5],1,0.6499999999999999,-0.5,-0.5,[-0.4],1,0.13999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.3],0,0.0,-0.25,-0.25
883,1503.0,[-0.3],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.6],1,0.42,-0.55,-0.55,[-0.5],1,0.6499999999999999,-0.5,-0.5,[-0.35],1,0.51,-0.4,-0.4,[-0.25],0,0.0,-0.25,-0.25
884,1501.0,[-0.3],0,0.06999999999999999,-0.3,-0.3,[-0.55],1,0.35,-0.5,-0.5,[-0.5],1,0.6499999999999999,-0.5,-0.5,[-0.4],1,0.58,-0.45,-0.45,[-0.25],0,0.0,-0.25,-0.25
885,1499.0,[-0.3],0,0.0,-0.2,-0.2,[-0.5],1,0.72,-0.5,-0.5,[-0.5],1,0.72,-0.5,-0.5,[-0.45],1,0.27999999999999997,-0.4,-0.4,[-0.25],0,0.0,-0.2,-0.2
886,1497.0,[-0.2],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.5],1,0.7899999999999999,-0.45,-0.45,[-0.5],1,0.7899999999999999,-0.45,-0.45,[-0.4],1,0.27999999999999997,-0.30000000000000004,-0.30000000000000004,[-0.2],0,0.0,-0.10000000000000003,-0.10000000000000003
887,1496.0,[-0.1],0,0.0,-0.20000000000000004,-0.20000000000000004,[-0.45],1,0.42,-0.5,-0.5,[-0.45],1,0.42,-0.5,-0.5,[-0.3],1,0.21,-0.35000000000000003,-0.35000000000000003,[-0.1],1,0.37,-0.25,-0.25
888,1496.0,[-0.2],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.5],1,0.35,-0.55,-0.55,[-0.5],1,0.42,-0.6000000000000001,-0.6000000000000001,[-0.35],0,0.13999999999999999,-0.4,-0.4,[-0.25],1,0.06999999999999999,-0.35,-0.35
889,1493.0,[-0.3],0,0.0,-0.2,-0.2,[-0.55],1,0.6499999999999999,-0.45000000000000007,-0.45000000000000007,[-0.6],1,0.7899999999999999,-0.55,-0.55,[-0.4],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.35],1,0.43999999999999995,-0.30000000000000004,-0.30000000000000004
890,1492.0,[-0.2],0,0.0,-0.25,-0.25,[-0.45],1,0.27999999999999997,-0.44999999999999996,-0.44999999999999996,[-0.55],1,0.42,-0.5499999999999999,-0.5499999999999999,[-0.3],0,0.13999999999999999,-0.35,-0.35,[-0.3],1,0.51,-0.4,-0.4
891,1492.0,[-0.25],0,0.0,-0.25,-0.25,[-0.45],0,0.27999999999999997,-0.44999999999999996,-0.44999999999999996,[-0.55],0,0.42,-0.5499999999999999,-0.5499999999999999,[-0.35],0,0.13999999999999999,-0.35,-0.35,[-0.4],1,0.21,-0.4,-0.4
892,1491.0,[-0.25],0,0.0,-0.3,-0.3,[-0.45],0,0.21,-0.45,-0.45,[-0.55],0,0.35,-0.55,-0.55,[-0.35],0,0.13999999999999999,-0.39999999999999997,-0.39999999999999997,[-0.4],1,0.58,-0.5,-0.5
893,1491.0,[-0.3],0,0.0,-0.39999999999999997,-0.39999999999999997,[-0.45],0,0.21,-0.55,-0.55,[-0.55],0,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.4],0,0.06999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.5],1,0.27999999999999997,-0.6,-0.6
894,1490.0,[-0.4],0,0.0,-0.45,-0.45,[-0.55],0,0.21,-0.6,-0.6,[-0.6],0,0.21,-0.6,-0.6,[-0.45],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.6],1,0.6499999999999999,-0.7,-0.7
895,1489.0,[-0.45],0,0.0,-0.5,-0.5,[-0.6],0,0.13999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.6],0,0.13999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.45],1,0.37,-0.55,-0.55,[-0.7],1,0.35,-0.75,-0.75
896,1488.0,[-0.5],0,0.0,-0.55,-0.55,[-0.6],0,0.06999999999999999,-0.6,-0.6,[-0.6],0,0.06999999999999999,-0.6,-0.6,[-0.55],1,0.43999999999999995,-0.65,-0.65,[-0.75],1,0.35,-0.8,-0.8
897,1487.0,[-0.55],0,0.0,-0.55,-0.55,[-0.6],0,0.06999999999999999,-0.6,-0.6,[-0.6],0,0.06999999999999999,-0.6,-0.6,[-0.65],1,0.13999999999999999,-0.65,-0.65,[-0.8],1,0.6499999999999999,-0.8,-0.8
898,1486.0,[-0.55],0,0.0,-0.5,-0.5,[-0.6],0,0.06999999999999999,-0.55,-0.55,[-0.6],0,0.06999999999999999,-0.55,-0.55,[-0.65],1,0.51,-0.65,-0.65,[-0.8],1,0.35,-0.75,-0.75
899,1485.0,[-0.5],0,0.0,-0.6,-0.6,[-0.55],0,0.0,-0.6,-0.6,[-0.55],0,0.0,-0.6,-0.6,[-0.65],1,0.21,-0.75,-0.75,[-0.75],1,0.6499999999999999,-0.85,-0.85
900,1485.0,[-0.6],0,0.0,-0.6499999999999999,-0.6499999999999999,[-0.6],0,0.0,-0.6499999999999999,-0.6499999999999999,[-0.6],0,0.0,-0.6499999999999999,-0.6499999999999999,[-0.75],1,0.21,-0.8,-0.8,[-0.85],1,0.27999999999999997,-0.85,-0.85
901,1483.0,[-0.65],1,0.37,-0.6,-0.6,[-0.65],0,0.0,-0.55,-0.55,[-0.65],0,0.0,-0.55,-0.55,[-0.8],1,0.21,-0.7,-0.7,[-0.85],1,0.6499999999999999,-0.7999999999999999,-0.7999999999999999
902,1482.0,[-0.6],1,0.43999999999999995,-0.6499999999999999,-0.6499999999999999,[-0.55],0,0.0,-0.55,-0.55,[-0.55],0,0.0,-0.55,-0.55,[-0.7],1,0.21,-0.7,-0.7,[-0.8],0,0.27999999999999997,-0.75,-0.75
903,1481.0,[-0.65],1,0.13999999999999999,-0.6000000000000001,-0.6000000000000001,[-0.55],1,0.37,-0.55,-0.55,[-0.55],0,0.0,-0.49999999999999994,-0.49999999999999994,[-0.7],1,0.21,-0.6499999999999999,-0.6499999999999999,[-0.75],0,0.27999999999999997,-0.7,-0.7
904,1479.0,[-0.6],1,0.13999999999999999,-0.55,-0.55,[-0.55],1,0.43999999999999995,-0.55,-0.55,[-0.5],0,0.0,-0.44999999999999996,-0.44999999999999996,[-0.65],1,0.58,-0.65,-0.65,[-0.7],0,0.21,-0.6000000000000001,-0.6000000000000001
905,1477.0,[-0.55],1,0.51,-0.55,-0.55,[-0.55],1,0.13999999999999999,-0.5,-0.5,[-0.45],0,0.0,-0.4,-0.4,[-0.65],1,0.58,-0.6,-0.6,[-0.6],0,0.21,-0.55,-0.55
906,1475.0,[-0.55],1,0.58,-0.5499999999999999,-0.5499999999999999,[-0.5],1,0.51,-0.5,-0.5,[-0.4],0,0.0,-0.35,-0.35,[-0.6],1,0.21,-0.5,-0.5,[-0.55],0,0.21,-0.5,-0.5
907,1475.0,[-0.55],1,0.27999999999999997,-0.6,-0.6,[-0.5],1,0.21,-0.55,-0.55,[-0.35],0,0.0,-0.4,-0.4,[-0.5],1,0.21,-0.55,-0.55,[-0.5],0,0.13999999999999999,-0.5,-0.5
908,1473.0,[-0.6],1,0.6499999999999999,-0.6,-0.6,[-0.55],1,0.58,-0.55,-0.55,[-0.4],0,0.0,-0.35,-0.35,[-0.55],1,0.13999999999999999,-0.44999999999999996,-0.44999999999999996,[-0.5],0,0.13999999999999999,-0.44999999999999996,-0.44999999999999996
909,1471.0,[-0.6],1,0.72,-0.6000000000000001,-0.6000000000000001,[-0.55],1,0.6499999999999999,-0.55,-0.55,[-0.35],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.45],1,0.13999999999999999,-0.4,-0.4,[-0.45],0,0.06999999999999999,-0.35,-0.35
910,1470.0,[-0.6],1,0.42,-0.55,-0.55,[-0.55],1,0.72,-0.55,-0.55,[-0.3],0,0.0,-0.25,-0.25,[-0.4],0,0.13999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.35],0,0.06999999999999999,-0.30000000000000004,-0.30000000000000004
911,1469.0,[-0.55],1,0.35,-0.55,-0.55,[-0.55],1,0.7899999999999999,-0.65,-0.65,[-0.25],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.35],0,0.13999999999999999,-0.4,-0.4,[-0.3],0,0.0,-0.30000000000000004,-0.30000000000000004
912,1468.0,[-0.55],0,0.27999999999999997,-0.5,-0.5,[-0.65],1,0.8599999999999999,-0.7,-0.7,[-0.3],0,0.0,-0.29999999999999993,-0.29999999999999993,[-0.4],0,0.13999999999999999,-0.39999999999999997,-0.39999999999999997,[-0.3],0,0.0,-0.29999999999999993,-0.29999999999999993
913,1468.0,[-0.5],0,0.27999999999999997,-0.55,-0.55,[-0.7],1,0.48999999999999994,-0.7,-0.7,[-0.3],0,0.0,-0.35,-0.35,[-0.4],0,0.13999999999999999,-0.45,-0.45,[-0.3],0,0.0,-0.35,-0.35
914,1467.0,[-0.55],0,0.27999999999999997,-0.6000000000000001,-0.6000000000000001,[-0.7],1,0.7899999999999999,-0.75,-0.75,[-0.35],0,0.0,-0.4,-0.4,[-0.45],0,0.06999999999999999,-0.45,-0.45,[-0.35],0,0.0,-0.4,-0.4
915,1467.0,[-0.6],1,0.21,-0.65,-0.65,[-0.75],1,0.48999999999999994,-0.85,-0.85,[-0.4],0,0.0,-0.5,-0.5,[-0.45],0,0.0,-0.5,-0.5,[-0.4],0,0.0,-0.5,-0.5
916,1466.0,[-0.65],1,0.13999999999999999,-0.65,-0.65,[-0.85],1,0.7899999999999999,-0.9,-0.9,[-0.5],0,0.0,-0.55,-0.55,[-0.5],0,0.0,-0.55,-0.55,[-0.5],0,0.0,-0.55,-0.55
917,1466.0,[-0.65],1,0.13999999999999999,-0.65,-0.65,[-0.9],1,0.48999999999999994,-0.9,-0.9,[-0.55],0,0.0,-0.55,-0.55,[-0.55],0,0.0,-0.55,-0.55,[-0.55],0,0.0,-0.55,-0.55
918,1465.0,[-0.65],1,0.06999999999999999,-0.65,-0.65,[-0.9],1,0.7899999999999999,-0.95,-0.95,[-0.55],0,0.0,-0.6000000000000001,-0.6000000000000001,[-0.55],0,0.0,-0.6000000000000001,-0.6000000000000001,[-0.55],0,0.0,-0.6000000000000001,-0.6000000000000001
919,1464.0,[-0.65],1,0.0,-0.65,-0.65,[-0.95],1,0.7899999999999999,-1.0,-1.0,[-0.6],0,0.0,-0.65,-0.65,[-0.6],0,0.0,-0.65,-0.65,[-0.6],0,0.0,-0.65,-0.65
920,1464.0,[-0.65],1,0.0,-0.7,-0.7,[-1.],1,0.42,-1.0,-1.0,[-0.65],0,0.0,-0.7,-0.7,[-0.65],0,0.0,-0.7,-0.7,[-0.65],0,0.0,-0.7,-0.7
921,1462.0,[-0.7],1,0.37,-0.7,-0.7,[-1.],1,0.72,-0.95,-0.95,[-0.7],0,0.0,-0.65,-0.65,[-0.7],0,0.0,-0.65,-0.65,[-0.7],0,0.0,-0.65,-0.65
922,1461.0,[-0.7],1,0.43999999999999995,-0.75,-0.75,[-0.95],1,0.35,-0.9,-0.9,[-0.65],0,0.0,-0.65,-0.65,[-0.65],0,0.0,-0.65,-0.65,[-0.65],0,0.0,-0.65,-0.65
923,1460.0,[-0.75],1,0.13999999999999999,-0.7,-0.7,[-0.9],1,0.72,-0.9,-0.9,[-0.65],0,0.0,-0.6,-0.6,[-0.65],0,0.0,-0.6,-0.6,[-0.65],0,0.0,-0.6,-0.6
924,1460.0,[-0.7],1,0.13999999999999999,-0.75,-0.75,[-0.9],1,0.35,-0.9,-0.9,[-0.6],0,0.0,-0.65,-0.65,[-0.6],0,0.0,-0.65,-0.65,[-0.6],0,0.0,-0.65,-0.65
925,1458.0,[-0.75],1,0.51,-0.7,-0.7,[-0.9],1,0.72,-0.85,-0.85,[-0.65],0,0.0,-0.55,-0.55,[-0.65],0,0.0,-0.55,-0.55,[-0.65],0,0.0,-0.55,-0.55
926,1455.0,[-0.7],1,0.58,-0.65,-0.65,[-0.85],1,0.72,-0.75,-0.75,[-0.55],0,0.0,-0.45,-0.45,[-0.55],1,0.37,-0.5,-0.5,[-0.55],0,0.0,-0.45,-0.45
927,1454.0,[-0.65],1,0.6499999999999999,-0.65,-0.65,[-0.75],1,0.42,-0.7,-0.7,[-0.45],0,0.0,-0.4,-0.4,[-0.5],1,0.06999999999999999,-0.45,-0.45,[-0.45],0,0.0,-0.4,-0.4
928,1451.0,[-0.65],1,0.72,-0.6,-0.6,[-0.7],1,0.72,-0.6,-0.6,[-0.4],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.45],1,0.43999999999999995,-0.4,-0.4,[-0.4],0,0.0,-0.30000000000000004,-0.30000000000000004
929,1449.0,[-0.6],1,0.7899999999999999,-0.6,-0.6,[-0.6],1,0.35,-0.5,-0.5,[-0.3],0,0.0,-0.25,-0.25,[-0.4],1,0.51,-0.4,-0.4,[-0.3],0,0.0,-0.25,-0.25
930,1447.0,[-0.6],1,0.8599999999999999,-0.55,-0.55,[-0.5],1,0.72,-0.44999999999999996,-0.44999999999999996,[-0.25],0,0.0,-0.15,-0.15,[-0.4],1,0.21,-0.3,-0.3,[-0.25],0,0.0,-0.15,-0.15
931,1445.0,[-0.55],0,0.48999999999999994,-0.5,-0.5,[-0.45],1,0.72,-0.45,-0.45,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.3],1,0.58,-0.35000000000000003,-0.35000000000000003,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002
932,1444.0,[-0.5],0,0.42,-0.45,-0.45,[-0.45],1,0.42,-0.45,-0.45,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.35],1,0.6499999999999999,-0.4,-0.4,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002
933,1443.0,[-0.45],0,0.42,-0.45,-0.45,[-0.45],1,0.35,-0.4,-0.4,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.4],1,0.72,-0.45,-0.45,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002
934,1442.0,[-0.45],0,0.42,-0.4,-0.4,[-0.4],1,0.35,-0.35000000000000003,-0.35000000000000003,[-0.15],0,0.0,-0.10000000000000003,-0.10000000000000003,[-0.45],1,0.7899999999999999,-0.45,-0.45,[-0.15],0,0.0,-0.10000000000000003,-0.10000000000000003
935,1440.0,[-0.4],0,0.35,-0.35,-0.35,[-0.35],1,0.6499999999999999,-0.35,-0.35,[-0.1],0,0.0,-0.09999999999999998,-0.09999999999999998,[-0.45],1,0.8599999999999999,-0.5,-0.5,[-0.1],0,0.0,-0.09999999999999998,-0.09999999999999998
936,1440.0,[-0.35],0,0.27999999999999997,-0.45,-0.45,[-0.35],1,0.27999999999999997,-0.45,-0.45,[-0.1],0,0.0,-0.25,-0.25,[-0.5],1,0.48999999999999994,-0.6,-0.6,[-0.1],0,0.0,-0.25,-0.25
937,1440.0,[-0.45],0,0.21,-0.45,-0.45,[-0.45],1,0.27999999999999997,-0.5,-0.5,[-0.25],0,0.0,-0.30000000000000004,-0.30000000000000004,[-0.6],1,0.48999999999999994,-0.65,-0.65,[-0.25],0,0.0,-0.30000000000000004,-0.30000000000000004
938,1440.0,[-0.45],0,0.13999999999999999,-0.55,-0.55,[-0.5],1,0.21,-0.6000000000000001,-0.6000000000000001,[-0.3],0,0.0,-0.45,-0.45,[-0.65],0,0.42,-0.75,-0.75,[-0.3],0,0.0,-0.45,-0.45
939,1439.0,[-0.55],0,0.06999999999999999,-0.55,-0.55,[-0.6],1,0.58,-0.7,-0.7,[-0.45],0,0.0,-0.5,-0.5,[-0.75],0,0.35,-0.75,-0.75,[-0.45],0,0.0,-0.5,-0.5
940,1439.0,[-0.55],0,0.0,-0.6,-0.6,[-0.7],1,0.21,-0.75,-0.75,[-0.5],0,0.0,-0.6,-0.6,[-0.75],0,0.35,-0.85,-0.85,[-0.5],0,0.0,-0.6,-0.6
941,1438.0,[-0.6],0,0.0,-0.6499999999999999,-0.6499999999999999,[-0.75],1,0.13999999999999999,-0.75,-0.75,[-0.6],1,0.37,-0.7,-0.7,[-0.85],0,0.27999999999999997,-0.8500000000000001,-0.8500000000000001,[-0.6],0,0.0,-0.6500000000000001,-0.6500000000000001
942,1437.0,[-0.65],0,0.0,-0.65,-0.65,[-0.75],1,0.51,-0.8,-0.8,[-0.7],1,0.06999999999999999,-0.7,-0.7,[-0.85],0,0.21,-0.8,-0.8,[-0.65],0,0.0,-0.65,-0.65
943,1436.0,[-0.65],0,0.0,-0.65,-0.65,[-0.8],1,0.58,-0.85,-0.85,[-0.7],1,0.06999999999999999,-0.7,-0.7,[-0.8],0,0.13999999999999999,-0.75,-0.75,[-0.65],0,0.0,-0.65,-0.65
944,1435.0,[-0.65],0,0.0,-0.65,-0.65,[-0.85],1,0.6499999999999999,-0.9,-0.9,[-0.7],1,0.06999999999999999,-0.7,-0.7,[-0.75],0,0.06999999999999999,-0.7,-0.7,[-0.65],0,0.0,-0.65,-0.65
945,1433.0,[-0.65],1,0.37,-0.7,-0.7,[-0.9],1,0.6499999999999999,-0.9,-0.9,[-0.7],1,0.06999999999999999,-0.7,-0.7,[-0.7],0,0.0,-0.65,-0.65,[-0.65],0,0.0,-0.65,-0.65
946,1431.0,[-0.7],1,0.06999999999999999,-0.6,-0.6,[-0.9],1,0.72,-0.85,-0.85,[-0.7],1,0.43999999999999995,-0.65,-0.65,[-0.65],0,0.0,-0.55,-0.55,[-0.65],0,0.0,-0.55,-0.55
947,1428.0,[-0.6],1,0.43999999999999995,-0.5,-0.5,[-0.85],1,0.7899999999999999,-0.75,-0.75,[-0.65],1,0.51,-0.55,-0.55,[-0.55],0,0.0,-0.4,-0.4,[-0.55],0,0.0,-0.4,-0.4
948,1428.0,[-0.5],1,0.13999999999999999,-0.5,-0.5,[-0.75],0,0.48999999999999994,-0.75,-0.75,[-0.55],0,0.21,-0.55,-0.55,[-0.4],1,0.0,-0.4,-0.4,[-0.4],1,0.0,-0.4,-0.4
949,1426.0,[-0.5],1,0.51,-0.5,-0.5,[-0.75],0,0.42,-0.65,-0.65,[-0.55],0,0.21,-0.5,-0.5,[-0.4],1,0.0,-0.35000000000000003,-0.35000000000000003,[-0.4],1,0.37,-0.4,-0.4
950,1424.0,[-0.5],1,0.21,-0.4,-0.4,[-0.65],0,0.42,-0.55,-0.55,[-0.5],0,0.21,-0.4,-0.4,[-0.35],1,0.37,-0.30000000000000004,-0.30000000000000004,[-0.4],1,0.43999999999999995,-0.35000000000000003,-0.35000000000000003
951,1423.0,[-0.4],1,0.58,-0.45000000000000007,-0.45000000000000007,[-0.55],0,0.42,-0.55,-0.55,[-0.4],0,0.13999999999999999,-0.35,-0.35,[-0.3],1,0.06999999999999999,-0.3,-0.3,[-0.35],1,0.13999999999999999,-0.35,-0.35
952,1422.0,[-0.45],1,0.27999999999999997,-0.44999999999999996,-0.44999999999999996,[-0.55],0,0.35,-0.5,-0.5,[-0.35],0,0.13999999999999999,-0.35,-0.35,[-0.3],1,0.06999999999999999,-0.3,-0.3,[-0.35],1,0.51,-0.4,-0.4
953,1419.0,[-0.45],1,0.6499999999999999,-0.4,-0.4,[-0.5],0,0.27999999999999997,-0.35,-0.35,[-0.35],1,0.51,-0.3,-0.3,[-0.3],1,0.43999999999999995,-0.25,-0.25,[-0.4],1,0.21,-0.3,-0.3
954,1417.0,[-0.4],1,0.72,-0.39999999999999997,-0.39999999999999997,[-0.35],0,0.21,-0.25,-0.25,[-0.3],0,0.21,-0.25,-0.25,[-0.25],1,0.13999999999999999,-0.2,-0.2,[-0.3],1,0.58,-0.30000000000000004,-0.30000000000000004
955,1416.0,[-0.4],1,0.35,-0.4,-0.4,[-0.25],0,0.13999999999999999,-0.25,-0.25,[-0.25],0,0.21,-0.3,-0.3,[-0.2],1,0.13999999999999999,-0.25,-0.25,[-0.3],1,0.6499999999999999,-0.4,-0.4
956,1415.0,[-0.4],1,0.72,-0.5,-0.5,[-0.25],0,0.06999999999999999,-0.25,-0.25,[-0.3],0,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.25],1,0.13999999999999999,-0.30000000000000004,-0.30000000000000004,[-0.4],1,0.35,-0.45000000000000007,-0.45000000000000007
957,1413.0,[-0.5],1,0.72,-0.55,-0.55,[-0.25],0,0.0,-0.25000000000000006,-0.25000000000000006,[-0.3],0,0.06999999999999999,-0.3,-0.3,[-0.3],1,0.13999999999999999,-0.35000000000000003,-0.35000000000000003,[-0.45],1,0.72,-0.55,-0.55
958,1411.0,[-0.55],1,0.42,-0.45000000000000007,-0.45000000000000007,[-0.25],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.3],0,0.06999999999999999,-0.20000000000000007,-0.20000000000000007,[-0.35],1,0.51,-0.30000000000000004,-0.30000000000000004,[-0.55],1,0.7899999999999999,-0.5,-0.5
959,1409.0,[-0.45],1,0.35,-0.4,-0.4,[-0.15],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.2],0,0.06999999999999999,-0.2,-0.2,[-0.3],1,0.58,-0.35000000000000003,-0.35000000000000003,[-0.5],1,0.7899999999999999,-0.5,-0.5
960,1406.0,[-0.4],1,0.72,-0.4,-0.4,[-0.15],1,0.0,-0.10000000000000003,-0.10000000000000003,[-0.2],0,0.06999999999999999,-0.15000000000000002,-0.15000000000000002,[-0.35],1,0.58,-0.30000000000000004,-0.30000000000000004,[-0.5],1,0.7899999999999999,-0.45,-0.45
961,1403.0,[-0.4],1,0.72,-0.3,-0.3,[-0.1],1,0.0,0.0,0.0,[-0.15],0,0.06999999999999999,-0.04999999999999999,-0.04999999999999999,[-0.3],1,0.6499999999999999,-0.25,-0.25,[-0.45],1,0.8599999999999999,-0.4,-0.4
962,1402.0,[-0.3],1,0.7899999999999999,-0.35000000000000003,-0.35000000000000003,[-2.77555756e-17],1,0.0,-5.551115123125783e-17,-5.551115123125783e-17,[-0.05],0,0.06999999999999999,-0.050000000000000044,-0.050000000000000044,[-0.25],1,0.35,-0.25000000000000006,-0.25000000000000006,[-0.4],1,0.48999999999999994,-0.35000000000000003,-0.35000000000000003
963,1399.0,[-0.35],1,0.7899999999999999,-0.35000000000000003,-0.35000000000000003,[0.],1,0.37,-0.050000000000000044,-0.050000000000000044,[-0.05],0,0.0,-5.551115123125783e-17,-5.551115123125783e-17,[-0.25],1,0.6499999999999999,-0.25000000000000006,-0.25000000000000006,[-0.35],0,0.48999999999999994,-0.35000000000000003,-0.35000000000000003
964,1398.0,[-0.35],1,0.7899999999999999,-0.4,-0.4,[-0.05],1,0.06999999999999999,-0.10000000000000003,-0.10000000000000003,[0.],0,0.0,-0.050000000000000044,-0.050000000000000044,[-0.25],1,0.35,-0.30000000000000004,-0.30000000000000004,[-0.35],0,0.42,-0.35000000000000003,-0.35000000000000003
965,1396.0,[-0.4],1,0.8599999999999999,-0.4,-0.4,[-0.1],1,0.43999999999999995,-0.09999999999999998,-0.09999999999999998,[-0.05],0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,[-0.3],1,0.35,-0.24999999999999997,-0.24999999999999997,[-0.35],0,0.35,-0.24999999999999997,-0.24999999999999997
966,1395.0,[-0.4],1,0.48999999999999994,-0.35000000000000003,-0.35000000000000003,[-0.1],1,0.13999999999999999,-0.10000000000000003,-0.10000000000000003,[0.],0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.25],1,0.72,-0.30000000000000004,-0.30000000000000004,[-0.25],0,0.35,-0.25000000000000006,-0.25000000000000006
967,1393.0,[-0.35],1,0.7899999999999999,-0.35,-0.35,[-0.1],1,0.51,-0.15000000000000002,-0.15000000000000002,[1.38777878e-17],0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.3],1,0.42,-0.3,-0.3,[-0.25],0,0.27999999999999997,-0.2,-0.2
968,1391.0,[-0.35],1,0.48999999999999994,-0.35,-0.35,[-0.15],1,0.58,-0.20000000000000004,-0.20000000000000004,[0.],0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,[-0.3],1,0.72,-0.30000000000000004,-0.30000000000000004,[-0.2],0,0.21,-0.15000000000000002,-0.15000000000000002
969,1390.0,[-0.35],0,0.48999999999999994,-0.4,-0.4,[-0.2],1,0.27999999999999997,-0.25,-0.25,[0.],0,0.0,-0.05000000000000002,-0.05000000000000002,[-0.3],1,0.72,-0.35,-0.35,[-0.15],0,0.13999999999999999,-0.15000000000000002,-0.15000000000000002
970,1389.0,[-0.4],0,0.42,-0.45,-0.45,[-0.25],1,0.27999999999999997,-0.35000000000000003,-0.35000000000000003,[-0.05],0,0.0,-0.15000000000000002,-0.15000000000000002,[-0.35],1,0.72,-0.45,-0.45,[-0.15],0,0.06999999999999999,-0.2,-0.2
971,1387.0,[-0.45],0,0.35,-0.45,-0.45,[-0.35],1,0.6499999999999999,-0.45,-0.45,[-0.15],0,0.0,-0.2,-0.2,[-0.45],1,0.72,-0.5,-0.5,[-0.2],0,0.0,-0.2,-0.2
